step,model_name,quant_method,weight_bits,activation_bits,kv_cache_bits,data_ms,preprocess_ms,vision_ms,llm_ms,action_ms,model_latency_ms,end_to_end_latency_ms
45,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05132000660523772,4.532799997832626,5.859420984052122,76.25886800815351,0.10786301572807133,82.2261520079337,86.81027201237157
46,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.04866102244704962,6.46287901327014,6.818872992880642,75.00307401642203,0.11212000390514731,81.93406701320782,88.44560704892501
47,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.04817300941795111,6.143281003460288,5.927689984673634,76.49358100024983,0.11390799772925675,82.53517898265272,88.72663299553096
48,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.0527969968970865,99.46502899401821,5.931730993324891,76.87838000128977,0.11585099855437875,82.92596199316904,182.44378798408434
49,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.053763011237606406,98.06219101301394,6.014960003085434,77.2960219765082,0.11920800898224115,83.43018998857588,181.54614401282743
50,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05791199509985745,96.14976600278169,5.956644978141412,76.9812680373434,0.11667300714179873,83.05458602262661,179.26226402050816
51,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.052952003898099065,6.050839991075918,5.873235990293324,77.07613904494792,0.11311197886243463,83.06248701410368,89.1662790090777
52,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05240502650849521,5.750673008151352,7.4377600103616714,76.5006729925517,0.1067209814209491,84.04515398433432,89.84823201899417
53,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.051857990911230445,6.341723026707768,6.733627989888191,76.84415401308797,0.11310100671835244,83.69088300969452,90.08446402731352
54,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.054840988013893366,96.43290299572982,5.8818710094783455,76.55293995048851,0.11677402653731406,82.55158498650417,179.03932897024788
55,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05195802077651024,43.48533198935911,5.91149102547206,75.34403493627906,0.10845702490769327,81.36398298665881,124.90127299679443
56,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05219999002292752,94.16009098640643,6.045310001354665,76.81994696031325,0.1141230168286711,82.97937997849658,177.19167095492594
57,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05271600093692541,4.94022000930272,5.7348349946551025,76.44301498658024,0.1059620117302984,82.28381199296564,87.27674800320528
58,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.0499119923915714,6.453456997405738,5.7933159987442195,76.86474500223994,0.10925100650638342,82.76731200749055,89.27068099728785
59,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05011400207877159,6.287390016950667,6.998961995122954,76.29540900234133,0.11036600335501134,83.4047370008193,89.74224101984873
60,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.0513480044901371,4.704949009465054,5.7316960010211915,77.42029402288608,0.11380697833374143,83.26579700224102,88.0220940161962
61,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05147801130078733,4.911313008051366,5.784296983620152,76.13036403199658,0.10063499212265015,82.01529600773938,86.97808702709153
62,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.043087988160550594,89.80202698148787,5.8875500108115375,76.3671709864866,0.11343401274643838,82.36815501004457,172.213269979693
63,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.04899798659607768,94.6975449915044,6.004455994116142,77.36986299278215,0.11605600593611598,83.4903749928344,178.23691797093488
64,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05478801904246211,6.956612982321531,5.775679019279778,76.84141900972463,0.1126709976233542,82.72976902662776,89.74117002799176
65,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05158199928700924,4.8109409981407225,5.840620986418799,77.81646103831008,0.1365539792459458,83.79363600397483,88.65615900140256
66,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.06030898657627404,4.489856015425175,5.808316986076534,76.86184500926174,0.11189602082595229,82.78205801616423,87.33222301816568
67,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05083600990474224,95.89928298373707,5.956624983809888,78.38471501599997,0.1270649954676628,84.46840499527752,180.41852398891933
68,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05874902126379311,94.4053629937116,5.944485979853198,77.44667504448444,0.11807397822849452,83.50923500256613,177.97334701754153
69,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.055338983656838536,96.22899600071833,5.862332996912301,75.0609929964412,0.1144740090239793,81.03780000237748,177.32213498675264
70,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.052732008043676615,95.97088099690154,5.877293006051332,76.91818900639191,0.11298398021608591,82.90846599265933,178.93207899760455
71,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.052607007091864944,95.7565889984835,5.982600996503606,75.59912599390373,0.11879400699399412,81.70052099740133,177.50971700297669
72,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05344799137674272,98.0558980081696,5.9410579851828516,76.98269301909022,0.11510998592711985,83.03886099020019,181.14820698974654
73,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05270700785331428,97.73855199455284,6.009928998537362,76.98257899028249,0.11339102638885379,83.1058990152087,180.89715801761486
74,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.050664006266742945,95.7864889933262,6.115275988122448,74.75515402620658,0.11002999963238835,80.98046001396142,176.81761301355436
75,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.04980698577128351,95.87654401548207,5.928733007749543,76.63154398323968,0.11382802040316164,82.67410501139238,178.60045601264574
76,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.04990401794202626,107.11939100292511,7.743765017949045,76.17569499416277,0.11695499415509403,84.0364150062669,191.20571002713405
77,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.06005499744787812,95.67346799303778,6.084109976654872,79.26468303776346,0.1267509942408651,85.4755440086592,181.20906699914485
78,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05500100087374449,9.14464402012527,5.902490025619045,76.62561297183856,0.10863199713639915,82.63673499459401,91.83638001559302
79,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.04715699469670653,4.900150001049042,5.860573990503326,76.77693304140121,0.11388698476366699,82.7513940166682,87.69870101241395
80,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05773201701231301,3.2835419988259673,5.78350797877647,77.45348601019941,0.11933600762858987,83.35632999660447,86.69760401244275
81,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05303500802256167,58.234292024280876,5.926654004724696,74.98043801751919,0.10669897892512381,81.01379100116901,139.30111803347245
82,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.047407986130565405,92.23431698046625,6.0499389946926385,76.92304399097338,0.10834200656972826,83.08132499223575,175.36304995883256
83,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.050959992222487926,91.91033701063134,6.047522998414934,77.44153798557818,0.11390401050448418,83.6029649944976,175.56426199735142
84,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.051445007557049394,98.51709599024616,6.001526024192572,77.10249398951419,0.11524898582138121,83.21926899952814,181.78780999733135
85,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.0542870257049799,89.83908998197876,6.017525010975078,76.7792550032027,0.11027298751287162,82.90705300169066,172.8004300093744
86,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.051642011385411024,98.20253300131299,5.992184014758095,77.11189799010754,0.11307498789392412,83.21715699275956,181.47133200545795
87,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05140301072970033,95.54573099012487,5.969741003355011,77.17443798901513,0.12248399434611201,83.26666298671626,178.86379698757082
88,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.058577017625793815,95.69703400484286,5.937143985647708,76.59726301790215,0.1147720031440258,82.64917900669388,178.40479002916254
89,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05077198147773743,68.56671301648021,6.364081986248493,75.53852099226788,0.11314800940454006,82.01575098792091,150.63323598587885
90,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05269201938062906,94.26794701721519,6.004594994010404,78.45653101685457,0.11558400001376867,84.57671001087874,178.89734904747456
91,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05603398312814534,5.888781015528366,5.873652989976108,76.66172098834068,0.12215599417686462,82.65752997249365,88.60234497115016
92,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.050036003813147545,7.806979003362358,6.876603991258889,75.94525997410528,0.11677201837301254,82.93863598373719,90.79565099091269
93,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05042899283580482,10.08010099758394,6.946689012693241,76.79038497735746,0.11705400538630784,83.85412799543701,93.98465798585676
94,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.04961100057698786,94.606255996041,6.0676859866362065,79.58097598748282,0.12153200805187225,85.7701939821709,180.42606097878888
95,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05301501369103789,95.96184300608002,5.977144988719374,77.10798704647459,0.1273609814234078,83.21249301661737,179.22735103638843
96,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.06001899600960314,94.74661899730563,6.088194000767544,75.39607203216292,0.11092197382822633,81.59518800675869,176.40182600007392
97,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05156701081432402,7.1978599880822,5.697106011211872,75.2755919820629,0.11959401308558881,81.09229200636037,88.34171900525689
98,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05120702553540468,94.47480802191421,8.00828097271733,74.8547280090861,0.10601201211102307,82.96902099391446,177.49503604136407
99,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.048829009756445885,7.403019000776112,6.916307989740744,75.2770219987724,0.12000600690953434,82.31333599542268,89.76518400595523
